Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename
14,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E06_P19.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E06_P19.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E06_P19.czi_cellWholeIndexImageScale.tiff,01;02;03;04;05;,0.065,0.29,3500000490_100X_20170127_E06_P19.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E06_P19.czi_cellWholeIndexSegScale.tiff,,
15,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E07_P21.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E07_P21.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E07_P21.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000490_100X_20170127_E07_P21.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E07_P21.czi_cellWholeIndexSegScale.tiff,,
16,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E07_P22.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E07_P22.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E07_P22.czi_cellWholeIndexImageScale.tiff,01;03;04;05;06;,0.065,0.29,3500000490_100X_20170127_E07_P22.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E07_P22.czi_cellWholeIndexSegScale.tiff,,
17,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E07_P24.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E07_P24.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E07_P24.czi_cellWholeIndexImageScale.tiff,01;02;03;04;05;,0.065,0.29,3500000490_100X_20170127_E07_P24.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E07_P24.czi_cellWholeIndexSegScale.tiff,,
18,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E07_P25.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E07_P25.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E07_P25.czi_cellWholeIndexImageScale.tiff,01;02;,0.065,0.29,3500000490_100X_20170127_E07_P25.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E07_P25.czi_cellWholeIndexSegScale.tiff,,
19,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E07_P26.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E07_P26.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E07_P26.czi_cellWholeIndexImageScale.tiff,01;03;04;05;06;,0.065,0.29,3500000490_100X_20170127_E07_P26.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E07_P26.czi_cellWholeIndexSegScale.tiff,,
20,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E07_P27.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E07_P27.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E07_P27.czi_cellWholeIndexImageScale.tiff,01;02;,0.065,0.29,3500000490_100X_20170127_E07_P27.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E07_P27.czi_cellWholeIndexSegScale.tiff,,
21,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E07_P28.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E07_P28.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E07_P28.czi_cellWholeIndexImageScale.tiff,04;,0.065,0.29,3500000490_100X_20170127_E07_P28.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E07_P28.czi_cellWholeIndexSegScale.tiff,,
22,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E08_P29.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E08_P29.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E08_P29.czi_cellWholeIndexImageScale.tiff,02;03;,0.065,0.29,3500000490_100X_20170127_E08_P29.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E08_P29.czi_cellWholeIndexSegScale.tiff,,
23,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E08_P30.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E08_P30.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E08_P30.czi_cellWholeIndexImageScale.tiff,03;05;,0.065,0.29,3500000490_100X_20170127_E08_P30.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E08_P30.czi_cellWholeIndexSegScale.tiff,,
24,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E08_P31.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E08_P31.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E08_P31.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000490_100X_20170127_E08_P31.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E08_P31.czi_cellWholeIndexSegScale.tiff,,
25,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E08_P32.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E08_P32.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E08_P32.czi_cellWholeIndexImageScale.tiff,01;,0.065,0.29,3500000490_100X_20170127_E08_P32.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E08_P32.czi_cellWholeIndexSegScale.tiff,,
26,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E08_P33.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E08_P33.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E08_P33.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000490_100X_20170127_E08_P33.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E08_P33.czi_cellWholeIndexSegScale.tiff,,
27,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_E08_P34.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_E08_P34.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_E08_P34.czi_cellWholeIndexImageScale.tiff,01;02;04;,0.065,0.29,3500000490_100X_20170127_E08_P34.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_E08_P34.czi_cellWholeIndexSegScale.tiff,,
28,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F05_P48.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F05_P48.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F05_P48.czi_cellWholeIndexImageScale.tiff,03;04;06;07;,0.065,0.29,3500000490_100X_20170127_F05_P48.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F05_P48.czi_cellWholeIndexSegScale.tiff,,
29,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F05_P49.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F05_P49.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F05_P49.czi_cellWholeIndexImageScale.tiff,02;05;,0.065,0.29,3500000490_100X_20170127_F05_P49.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F05_P49.czi_cellWholeIndexSegScale.tiff,,
30,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F05_P51.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F05_P51.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F05_P51.czi_cellWholeIndexImageScale.tiff,01;,0.065,0.29,3500000490_100X_20170127_F05_P51.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F05_P51.czi_cellWholeIndexSegScale.tiff,,
31,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F05_P52.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F05_P52.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F05_P52.czi_cellWholeIndexImageScale.tiff,02;03;04;,0.065,0.29,3500000490_100X_20170127_F05_P52.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F05_P52.czi_cellWholeIndexSegScale.tiff,,
32,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F05_P53.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F05_P53.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F05_P53.czi_cellWholeIndexImageScale.tiff,01;04;,0.065,0.29,3500000490_100X_20170127_F05_P53.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F05_P53.czi_cellWholeIndexSegScale.tiff,,
33,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F05_P54.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F05_P54.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F05_P54.czi_cellWholeIndexImageScale.tiff,01;,0.065,0.29,3500000490_100X_20170127_F05_P54.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F05_P54.czi_cellWholeIndexSegScale.tiff,,
34,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F05_P55.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F05_P55.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F05_P55.czi_cellWholeIndexImageScale.tiff,02;04;,0.065,0.29,3500000490_100X_20170127_F05_P55.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F05_P55.czi_cellWholeIndexSegScale.tiff,,
35,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F07_P39.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F07_P39.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F07_P39.czi_cellWholeIndexImageScale.tiff,01;02;03;,0.065,0.29,3500000490_100X_20170127_F07_P39.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F07_P39.czi_cellWholeIndexSegScale.tiff,,
36,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F07_P40.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F07_P40.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F07_P40.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000490_100X_20170127_F07_P40.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F07_P40.czi_cellWholeIndexSegScale.tiff,,
37,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000490\ZSD3\100X_zstack,3500000490_100X_20170127_F07_P41.czi,0.108,0.29,1,6,4,Lamin B1,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000490\nuc_cell_segmentation,3500000490_100X_20170127_F07_P41.czi_nucWholeIndexImageScale.tiff,3500000490_100X_20170127_F07_P41.czi_cellWholeIndexImageScale.tiff,01;03;05;,0.065,0.29,3500000490_100X_20170127_F07_P41.czi_nucWholeIndexSegScale.tiff,3500000490_100X_20170127_F07_P41.czi_cellWholeIndexSegScale.tiff,,
