Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename
31,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_E07_P37.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_E07_P37.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_E07_P37.czi_cellWholeIndexImageScale.tiff,01;02;,0.065,0.29,3500000489_100X_20170127_E07_P37.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_E07_P37.czi_cellWholeIndexSegScale.tiff,,
32,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_E07_P38.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_E07_P38.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_E07_P38.czi_cellWholeIndexImageScale.tiff,02;03;,0.065,0.29,3500000489_100X_20170127_E07_P38.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_E07_P38.czi_cellWholeIndexSegScale.tiff,,
33,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_E07_P39.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_E07_P39.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_E07_P39.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000489_100X_20170127_E07_P39.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_E07_P39.czi_cellWholeIndexSegScale.tiff,,
34,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_E07_P40.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_E07_P40.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_E07_P40.czi_cellWholeIndexImageScale.tiff,01;04;,0.065,0.29,3500000489_100X_20170127_E07_P40.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_E07_P40.czi_cellWholeIndexSegScale.tiff,,
35,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F07_P60.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F07_P60.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F07_P60.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000489_100X_20170127_F07_P60.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F07_P60.czi_cellWholeIndexSegScale.tiff,,
36,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P41.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P41.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P41.czi_cellWholeIndexImageScale.tiff,01;04;,0.065,0.29,3500000489_100X_20170127_F08_P41.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P41.czi_cellWholeIndexSegScale.tiff,,
37,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P42.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P42.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P42.czi_cellWholeIndexImageScale.tiff,01;02;03;04;07;,0.065,0.29,3500000489_100X_20170127_F08_P42.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P42.czi_cellWholeIndexSegScale.tiff,,
38,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P45.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P45.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P45.czi_cellWholeIndexImageScale.tiff,01;03;05;,0.065,0.29,3500000489_100X_20170127_F08_P45.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P45.czi_cellWholeIndexSegScale.tiff,,
39,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P46.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P46.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P46.czi_cellWholeIndexImageScale.tiff,01;02;,0.065,0.29,3500000489_100X_20170127_F08_P46.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P46.czi_cellWholeIndexSegScale.tiff,,
40,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P47.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P47.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P47.czi_cellWholeIndexImageScale.tiff,02;03;05;06;,0.065,0.29,3500000489_100X_20170127_F08_P47.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P47.czi_cellWholeIndexSegScale.tiff,,
41,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P49.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P49.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P49.czi_cellWholeIndexImageScale.tiff,01;,0.065,0.29,3500000489_100X_20170127_F08_P49.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P49.czi_cellWholeIndexSegScale.tiff,,
42,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P50.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P50.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P50.czi_cellWholeIndexImageScale.tiff,01;03;,0.065,0.29,3500000489_100X_20170127_F08_P50.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P50.czi_cellWholeIndexSegScale.tiff,,
43,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P51.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P51.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P51.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000489_100X_20170127_F08_P51.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P51.czi_cellWholeIndexSegScale.tiff,,
44,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P53.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P53.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P53.czi_cellWholeIndexImageScale.tiff,02;03;,0.065,0.29,3500000489_100X_20170127_F08_P53.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P53.czi_cellWholeIndexSegScale.tiff,,
45,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P54.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P54.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P54.czi_cellWholeIndexImageScale.tiff,01;03;04;,0.065,0.29,3500000489_100X_20170127_F08_P54.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P54.czi_cellWholeIndexSegScale.tiff,,
46,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P55.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P55.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P55.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000489_100X_20170127_F08_P55.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P55.czi_cellWholeIndexSegScale.tiff,,
47,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P56.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P56.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P56.czi_cellWholeIndexImageScale.tiff,03;04;,0.065,0.29,3500000489_100X_20170127_F08_P56.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P56.czi_cellWholeIndexSegScale.tiff,,
48,2017_02_10,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000489\ZSD2\100X_zstack,3500000489_100X_20170127_F08_P57.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000489\nuc_cell_segmentation,3500000489_100X_20170127_F08_P57.czi_nucWholeIndexImageScale.tiff,3500000489_100X_20170127_F08_P57.czi_cellWholeIndexImageScale.tiff,02;,0.065,0.29,3500000489_100X_20170127_F08_P57.czi_nucWholeIndexSegScale.tiff,3500000489_100X_20170127_F08_P57.czi_cellWholeIndexSegScale.tiff,,
