Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename
11,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E7_P13_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E7_P13_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E7_P13_1.czi_cellWholeIndexImageScale.tiff,1;2;3;,0.065,0.29,3500000543_100X_20170206_E7_P13_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E7_P13_1.czi_cellWholeIndexSegScale.tiff,,
12,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E7_P14_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E7_P14_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E7_P14_1.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000543_100X_20170206_E7_P14_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E7_P14_1.czi_cellWholeIndexSegScale.tiff,,
13,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E7_P15_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E7_P15_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E7_P15_1.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000543_100X_20170206_E7_P15_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E7_P15_1.czi_cellWholeIndexSegScale.tiff,,
14,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E7_P16_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E7_P16_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E7_P16_1.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000543_100X_20170206_E7_P16_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E7_P16_1.czi_cellWholeIndexSegScale.tiff,,
15,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E7_P17_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E7_P17_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E7_P17_1.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000543_100X_20170206_E7_P17_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E7_P17_1.czi_cellWholeIndexSegScale.tiff,,
16,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E7_P18_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E7_P18_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E7_P18_1.czi_cellWholeIndexImageScale.tiff,1;2;3;4;,0.065,0.29,3500000543_100X_20170206_E7_P18_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E7_P18_1.czi_cellWholeIndexSegScale.tiff,,
17,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E8_P21_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E8_P21_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E8_P21_1.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000543_100X_20170206_E8_P21_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E8_P21_1.czi_cellWholeIndexSegScale.tiff,,
18,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E8_P22_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E8_P22_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E8_P22_1.czi_cellWholeIndexImageScale.tiff,2;,0.065,0.29,3500000543_100X_20170206_E8_P22_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E8_P22_1.czi_cellWholeIndexSegScale.tiff,,
19,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E8_P23_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E8_P23_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E8_P23_1.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000543_100X_20170206_E8_P23_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E8_P23_1.czi_cellWholeIndexSegScale.tiff,,
20,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_E8_P24_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_E8_P24_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_E8_P24_1.czi_cellWholeIndexImageScale.tiff,1;2;3;4;,0.065,0.29,3500000543_100X_20170206_E8_P24_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_E8_P24_1.czi_cellWholeIndexSegScale.tiff,,
21,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F6_P37_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F6_P37_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F6_P37_1.czi_cellWholeIndexImageScale.tiff,1;2;3;5;,0.065,0.29,3500000543_100X_20170206_F6_P37_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F6_P37_1.czi_cellWholeIndexSegScale.tiff,,
22,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F6_P38_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F6_P38_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F6_P38_1.czi_cellWholeIndexImageScale.tiff,3;5;,0.065,0.29,3500000543_100X_20170206_F6_P38_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F6_P38_1.czi_cellWholeIndexSegScale.tiff,,
23,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F6_P39_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F6_P39_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F6_P39_1.czi_cellWholeIndexImageScale.tiff,1;4;,0.065,0.29,3500000543_100X_20170206_F6_P39_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F6_P39_1.czi_cellWholeIndexSegScale.tiff,,
24,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F7_P33_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F7_P33_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F7_P33_1.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000543_100X_20170206_F7_P33_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F7_P33_1.czi_cellWholeIndexSegScale.tiff,,
25,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F7_P35_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F7_P35_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F7_P35_1.czi_cellWholeIndexImageScale.tiff,3;4;,0.065,0.29,3500000543_100X_20170206_F7_P35_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F7_P35_1.czi_cellWholeIndexSegScale.tiff,,
26,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F7_P36_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F7_P36_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F7_P36_1.czi_cellWholeIndexImageScale.tiff,2;3;4;,0.065,0.29,3500000543_100X_20170206_F7_P36_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F7_P36_1.czi_cellWholeIndexSegScale.tiff,,
27,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F8_P28_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F8_P28_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F8_P28_1.czi_cellWholeIndexImageScale.tiff,5;,0.065,0.29,3500000543_100X_20170206_F8_P28_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F8_P28_1.czi_cellWholeIndexSegScale.tiff,,
28,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F8_P29_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F8_P29_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F8_P29_1.czi_cellWholeIndexImageScale.tiff,1;2;3;,0.065,0.29,3500000543_100X_20170206_F8_P29_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F8_P29_1.czi_cellWholeIndexSegScale.tiff,,
29,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F8_P30_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F8_P30_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F8_P30_1.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000543_100X_20170206_F8_P30_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F8_P30_1.czi_cellWholeIndexSegScale.tiff,,
30,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000543\ZSD2\100X_zstack\resaved,3500000543_100X_20170206_F8_P31_1.czi,0.108,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000543\nuc_cell_segmentation,3500000543_100X_20170206_F8_P31_1.czi_nucWholeIndexImageScale.tiff,3500000543_100X_20170206_F8_P31_1.czi_cellWholeIndexImageScale.tiff,2;,0.065,0.29,3500000543_100X_20170206_F8_P31_1.czi_nucWholeIndexSegScale.tiff,3500000543_100X_20170206_F8_P31_1.czi_cellWholeIndexSegScale.tiff,,
