Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename,structureSegContourFilename,structureSegSegScaleOutputFilename,structureSegSegScaleContourFilename,StructureSegmentationMethod,outputSegmentationContourPath,outputNucSegContourFilename,outputCellSegContourFilename,outputNucSegContourSegScaleFilename,outputCellSegContourSegScaleFilename
1,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_001.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_001.czi_nucWholeIndex.tiff,20160708_C01_001.czi_cellWholeIndex.tiff,05;06;07;,0.065,0.29,20160708_C01_001.czi_nucWholeIndex.tiff,20160708_C01_001.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_001_structSegment.tiff,20160708_C01_001_structContour.tiff,20160708_C01_001_structSegment.tiff,20160708_C01_001_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_001.czi_nucSegScaleContourXY.tiff,20160708_C01_001.czi_cellSegScaleContourXY.tiff,20160708_C01_001.czi_nucSegScaleContourXY.tiff,20160708_C01_001.czi_cellSegScaleContourXY.tiff
2,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_002.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_002.czi_nucWholeIndex.tiff,20160708_C01_002.czi_cellWholeIndex.tiff,02;,0.065,0.29,20160708_C01_002.czi_nucWholeIndex.tiff,20160708_C01_002.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_002_structSegment.tiff,20160708_C01_002_structContour.tiff,20160708_C01_002_structSegment.tiff,20160708_C01_002_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_002.czi_nucSegScaleContourXY.tiff,20160708_C01_002.czi_cellSegScaleContourXY.tiff,20160708_C01_002.czi_nucSegScaleContourXY.tiff,20160708_C01_002.czi_cellSegScaleContourXY.tiff
3,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_005.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_005.czi_nucWholeIndex.tiff,20160708_C01_005.czi_cellWholeIndex.tiff,01;07;,0.065,0.29,20160708_C01_005.czi_nucWholeIndex.tiff,20160708_C01_005.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_005_structSegment.tiff,20160708_C01_005_structContour.tiff,20160708_C01_005_structSegment.tiff,20160708_C01_005_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_005.czi_nucSegScaleContourXY.tiff,20160708_C01_005.czi_cellSegScaleContourXY.tiff,20160708_C01_005.czi_nucSegScaleContourXY.tiff,20160708_C01_005.czi_cellSegScaleContourXY.tiff
4,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_006.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_006.czi_nucWholeIndex.tiff,20160708_C01_006.czi_cellWholeIndex.tiff,03;06;07;,0.065,0.29,20160708_C01_006.czi_nucWholeIndex.tiff,20160708_C01_006.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_006_structSegment.tiff,20160708_C01_006_structContour.tiff,20160708_C01_006_structSegment.tiff,20160708_C01_006_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_006.czi_nucSegScaleContourXY.tiff,20160708_C01_006.czi_cellSegScaleContourXY.tiff,20160708_C01_006.czi_nucSegScaleContourXY.tiff,20160708_C01_006.czi_cellSegScaleContourXY.tiff
5,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_007.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_007.czi_nucWholeIndex.tiff,20160708_C01_007.czi_cellWholeIndex.tiff,01;,0.065,0.29,20160708_C01_007.czi_nucWholeIndex.tiff,20160708_C01_007.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_007_structSegment.tiff,20160708_C01_007_structContour.tiff,20160708_C01_007_structSegment.tiff,20160708_C01_007_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_007.czi_nucSegScaleContourXY.tiff,20160708_C01_007.czi_cellSegScaleContourXY.tiff,20160708_C01_007.czi_nucSegScaleContourXY.tiff,20160708_C01_007.czi_cellSegScaleContourXY.tiff
6,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_008.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_008.czi_nucWholeIndex.tiff,20160708_C01_008.czi_cellWholeIndex.tiff,02;05;06;09;13;,0.065,0.29,20160708_C01_008.czi_nucWholeIndex.tiff,20160708_C01_008.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_008_structSegment.tiff,20160708_C01_008_structContour.tiff,20160708_C01_008_structSegment.tiff,20160708_C01_008_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_008.czi_nucSegScaleContourXY.tiff,20160708_C01_008.czi_cellSegScaleContourXY.tiff,20160708_C01_008.czi_nucSegScaleContourXY.tiff,20160708_C01_008.czi_cellSegScaleContourXY.tiff
7,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_009.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_009.czi_nucWholeIndex.tiff,20160708_C01_009.czi_cellWholeIndex.tiff,03;,0.065,0.29,20160708_C01_009.czi_nucWholeIndex.tiff,20160708_C01_009.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_009_structSegment.tiff,20160708_C01_009_structContour.tiff,20160708_C01_009_structSegment.tiff,20160708_C01_009_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_009.czi_nucSegScaleContourXY.tiff,20160708_C01_009.czi_cellSegScaleContourXY.tiff,20160708_C01_009.czi_nucSegScaleContourXY.tiff,20160708_C01_009.czi_cellSegScaleContourXY.tiff
8,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_010.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_010.czi_nucWholeIndex.tiff,20160708_C01_010.czi_cellWholeIndex.tiff,02;06;07;11;13;,0.065,0.29,20160708_C01_010.czi_nucWholeIndex.tiff,20160708_C01_010.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_010_structSegment.tiff,20160708_C01_010_structContour.tiff,20160708_C01_010_structSegment.tiff,20160708_C01_010_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_010.czi_nucSegScaleContourXY.tiff,20160708_C01_010.czi_cellSegScaleContourXY.tiff,20160708_C01_010.czi_nucSegScaleContourXY.tiff,20160708_C01_010.czi_cellSegScaleContourXY.tiff
9,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_011.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_011.czi_nucWholeIndex.tiff,20160708_C01_011.czi_cellWholeIndex.tiff,03;04;,0.065,0.29,20160708_C01_011.czi_nucWholeIndex.tiff,20160708_C01_011.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_011_structSegment.tiff,20160708_C01_011_structContour.tiff,20160708_C01_011_structSegment.tiff,20160708_C01_011_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_011.czi_nucSegScaleContourXY.tiff,20160708_C01_011.czi_cellSegScaleContourXY.tiff,20160708_C01_011.czi_nucSegScaleContourXY.tiff,20160708_C01_011.czi_cellSegScaleContourXY.tiff
10,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_013.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_013.czi_nucWholeIndex.tiff,20160708_C01_013.czi_cellWholeIndex.tiff,02;03;05;,0.065,0.29,20160708_C01_013.czi_nucWholeIndex.tiff,20160708_C01_013.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_013_structSegment.tiff,20160708_C01_013_structContour.tiff,20160708_C01_013_structSegment.tiff,20160708_C01_013_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_013.czi_nucSegScaleContourXY.tiff,20160708_C01_013.czi_cellSegScaleContourXY.tiff,20160708_C01_013.czi_nucSegScaleContourXY.tiff,20160708_C01_013.czi_cellSegScaleContourXY.tiff
11,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_014.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_014.czi_nucWholeIndex.tiff,20160708_C01_014.czi_cellWholeIndex.tiff,03;05;,0.065,0.29,20160708_C01_014.czi_nucWholeIndex.tiff,20160708_C01_014.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_014_structSegment.tiff,20160708_C01_014_structContour.tiff,20160708_C01_014_structSegment.tiff,20160708_C01_014_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_014.czi_nucSegScaleContourXY.tiff,20160708_C01_014.czi_cellSegScaleContourXY.tiff,20160708_C01_014.czi_nucSegScaleContourXY.tiff,20160708_C01_014.czi_cellSegScaleContourXY.tiff
12,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_015.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_015.czi_nucWholeIndex.tiff,20160708_C01_015.czi_cellWholeIndex.tiff,01;04;05;07;,0.065,0.29,20160708_C01_015.czi_nucWholeIndex.tiff,20160708_C01_015.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_015_structSegment.tiff,20160708_C01_015_structContour.tiff,20160708_C01_015_structSegment.tiff,20160708_C01_015_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_015.czi_nucSegScaleContourXY.tiff,20160708_C01_015.czi_cellSegScaleContourXY.tiff,20160708_C01_015.czi_nucSegScaleContourXY.tiff,20160708_C01_015.czi_cellSegScaleContourXY.tiff
13,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_016.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_016.czi_nucWholeIndex.tiff,20160708_C01_016.czi_cellWholeIndex.tiff,02;,0.065,0.29,20160708_C01_016.czi_nucWholeIndex.tiff,20160708_C01_016.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_016_structSegment.tiff,20160708_C01_016_structContour.tiff,20160708_C01_016_structSegment.tiff,20160708_C01_016_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_016.czi_nucSegScaleContourXY.tiff,20160708_C01_016.czi_cellSegScaleContourXY.tiff,20160708_C01_016.czi_nucSegScaleContourXY.tiff,20160708_C01_016.czi_cellSegScaleContourXY.tiff
14,2016_11_08,2.2,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Caroline\2016\20160708,20160708_C01_017.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2016_11_08_Nuc_Cell_Seg_8_cell_lines_V22\20160708_C01\nuc_cell_segmentation,20160708_C01_017.czi_nucWholeIndex.tiff,20160708_C01_017.czi_cellWholeIndex.tiff,03;04;,0.065,0.29,20160708_C01_017.czi_nucWholeIndex.tiff,20160708_C01_017.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\structure_segmentation,20160708_C01_017_structSegment.tiff,20160708_C01_017_structContour.tiff,20160708_C01_017_structSegment.tiff,20160708_C01_017_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160708_C01\nuc_cell_contour,20160708_C01_017.czi_nucSegScaleContourXY.tiff,20160708_C01_017.czi_cellSegScaleContourXY.tiff,20160708_C01_017.czi_nucSegScaleContourXY.tiff,20160708_C01_017.czi_cellSegScaleContourXY.tiff
