Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename,structureSegContourFilename,structureSegSegScaleOutputFilename,structureSegSegScaleContourFilename,StructureSegmentationMethod,outputSegmentationContourPath,outputNucSegContourFilename,outputCellSegContourFilename,outputNucSegContourSegScaleFilename,outputCellSegContourSegScaleFilename
1,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P03.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P03.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P03.czi_cellWholeIndexImageScale.tiff,2;,0.065,0.29,3500000572_100X_20170210_E06_P03.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P03.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P03_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P03_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P03_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P03_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P03.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P03.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P03.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P03.czi_cellSegScaleContourXY.tiff
2,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P04.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P04.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P04.czi_cellWholeIndexImageScale.tiff,5;,0.065,0.29,3500000572_100X_20170210_E06_P04.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P04.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P04_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P04_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P04_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P04_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P04.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P04.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P04.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P04.czi_cellSegScaleContourXY.tiff
3,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P05.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P05.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P05.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000572_100X_20170210_E06_P05.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P05.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P05_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P05_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P05_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P05_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P05.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P05.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P05.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P05.czi_cellSegScaleContourXY.tiff
4,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P11.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P11.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P11.czi_cellWholeIndexImageScale.tiff,3;,0.065,0.29,3500000572_100X_20170210_E06_P11.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P11.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P11_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P11_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P11_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P11_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P11.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P11.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P11.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P11.czi_cellSegScaleContourXY.tiff
5,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P13.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P13.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P13.czi_cellWholeIndexImageScale.tiff,1;4;5;6;,0.065,0.29,3500000572_100X_20170210_E06_P13.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P13.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P13_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P13_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P13_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P13_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P13.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P13.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P13.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P13.czi_cellSegScaleContourXY.tiff
6,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P16.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P16.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P16.czi_cellWholeIndexImageScale.tiff,2;3;,0.065,0.29,3500000572_100X_20170210_E06_P16.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P16.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P16_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P16_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P16_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P16_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P16.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P16.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P16.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P16.czi_cellSegScaleContourXY.tiff
7,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P17.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P17.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P17.czi_cellWholeIndexImageScale.tiff,1;3;,0.065,0.29,3500000572_100X_20170210_E06_P17.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P17.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P17_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P17_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P17_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P17_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P17.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P17.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P17.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P17.czi_cellSegScaleContourXY.tiff
8,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P18.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P18.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P18.czi_cellWholeIndexImageScale.tiff,1;2;4;,0.065,0.29,3500000572_100X_20170210_E06_P18.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P18.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P18_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P18_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P18_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P18_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P18.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P18.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P18.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P18.czi_cellSegScaleContourXY.tiff
9,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P20.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P20.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P20.czi_cellWholeIndexImageScale.tiff,1;2;3;4;5;7;,0.065,0.29,3500000572_100X_20170210_E06_P20.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P20.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P20_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P20_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P20_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P20_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P20.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P20.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P20.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P20.czi_cellSegScaleContourXY.tiff
10,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000572\ZSD2\100X_zstack,3500000572_100X_20170210_E06_P21.czi,0.108,0.29,1,3,2,Alpha tubulin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000572\nuc_cell_segmentation,3500000572_100X_20170210_E06_P21.czi_nucWholeIndexImageScale.tiff,3500000572_100X_20170210_E06_P21.czi_cellWholeIndexImageScale.tiff,1;2;4;,0.065,0.29,3500000572_100X_20170210_E06_P21.czi_nucWholeIndexSegScale.tiff,3500000572_100X_20170210_E06_P21.czi_cellWholeIndexSegScale.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\structure_segmentation,3500000572_100X_20170210_E06_P21_structImageScaleSegment.tiff,3500000572_100X_20170210_E06_P21_structImageScaleContour.tiff,3500000572_100X_20170210_E06_P21_structSegScaleSegment.tiff,3500000572_100X_20170210_E06_P21_structSegScaleContour.tiff,MitoGraph,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\3500000572\nuc_cell_contour,3500000572_100X_20170210_E06_P21.czi_nucImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P21.czi_cellImageScaleContourXY.tiff,3500000572_100X_20170210_E06_P21.czi_nucSegScaleContourXY.tiff,3500000572_100X_20170210_E06_P21.czi_cellSegScaleContourXY.tiff
