Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename,structureSegContourFilename,structureSegSegScaleOutputFilename,structureSegSegScaleContourFilename,StructureSegmentationMethod,outputSegmentationContourPath,outputNucSegContourFilename,outputCellSegContourFilename,outputNucSegContourSegScaleFilename,outputCellSegContourSegScaleFilename
1,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_03.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_03.czi_nucWholeIndex.tiff,20160908_C02_001_03.czi_cellWholeIndex.tiff,01;02;03;04;06;07;,0.065,0.29,20160908_C02_001_03.czi_nucWholeIndex.tiff,20160908_C02_001_03.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_03_structSegment.tiff,20160908_C02_001_03_structContour.tiff,20160908_C02_001_03_structSegment.tiff,20160908_C02_001_03_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_03.czi_nucSegScaleContourXY.tiff,20160908_C02_001_03.czi_cellSegScaleContourXY.tiff,20160908_C02_001_03.czi_nucSegScaleContourXY.tiff,20160908_C02_001_03.czi_cellSegScaleContourXY.tiff
2,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_04.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_04.czi_nucWholeIndex.tiff,20160908_C02_001_04.czi_cellWholeIndex.tiff,01;02;04;05;06;,0.065,0.29,20160908_C02_001_04.czi_nucWholeIndex.tiff,20160908_C02_001_04.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_04_structSegment.tiff,20160908_C02_001_04_structContour.tiff,20160908_C02_001_04_structSegment.tiff,20160908_C02_001_04_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_04.czi_nucSegScaleContourXY.tiff,20160908_C02_001_04.czi_cellSegScaleContourXY.tiff,20160908_C02_001_04.czi_nucSegScaleContourXY.tiff,20160908_C02_001_04.czi_cellSegScaleContourXY.tiff
3,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_05.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_05.czi_nucWholeIndex.tiff,20160908_C02_001_05.czi_cellWholeIndex.tiff,03;04;05;07;10;,0.065,0.29,20160908_C02_001_05.czi_nucWholeIndex.tiff,20160908_C02_001_05.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_05_structSegment.tiff,20160908_C02_001_05_structContour.tiff,20160908_C02_001_05_structSegment.tiff,20160908_C02_001_05_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_05.czi_nucSegScaleContourXY.tiff,20160908_C02_001_05.czi_cellSegScaleContourXY.tiff,20160908_C02_001_05.czi_nucSegScaleContourXY.tiff,20160908_C02_001_05.czi_cellSegScaleContourXY.tiff
4,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_06.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_06.czi_nucWholeIndex.tiff,20160908_C02_001_06.czi_cellWholeIndex.tiff,01;03;04;05;06;08;,0.065,0.29,20160908_C02_001_06.czi_nucWholeIndex.tiff,20160908_C02_001_06.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_06_structSegment.tiff,20160908_C02_001_06_structContour.tiff,20160908_C02_001_06_structSegment.tiff,20160908_C02_001_06_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_06.czi_nucSegScaleContourXY.tiff,20160908_C02_001_06.czi_cellSegScaleContourXY.tiff,20160908_C02_001_06.czi_nucSegScaleContourXY.tiff,20160908_C02_001_06.czi_cellSegScaleContourXY.tiff
5,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_07.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_07.czi_nucWholeIndex.tiff,20160908_C02_001_07.czi_cellWholeIndex.tiff,02;04;05;06;08;,0.065,0.29,20160908_C02_001_07.czi_nucWholeIndex.tiff,20160908_C02_001_07.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_07_structSegment.tiff,20160908_C02_001_07_structContour.tiff,20160908_C02_001_07_structSegment.tiff,20160908_C02_001_07_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_07.czi_nucSegScaleContourXY.tiff,20160908_C02_001_07.czi_cellSegScaleContourXY.tiff,20160908_C02_001_07.czi_nucSegScaleContourXY.tiff,20160908_C02_001_07.czi_cellSegScaleContourXY.tiff
6,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_08.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_08.czi_nucWholeIndex.tiff,20160908_C02_001_08.czi_cellWholeIndex.tiff,01;03;04;05;06;07;,0.065,0.29,20160908_C02_001_08.czi_nucWholeIndex.tiff,20160908_C02_001_08.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_08_structSegment.tiff,20160908_C02_001_08_structContour.tiff,20160908_C02_001_08_structSegment.tiff,20160908_C02_001_08_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_08.czi_nucSegScaleContourXY.tiff,20160908_C02_001_08.czi_cellSegScaleContourXY.tiff,20160908_C02_001_08.czi_nucSegScaleContourXY.tiff,20160908_C02_001_08.czi_cellSegScaleContourXY.tiff
7,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_09.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_09.czi_nucWholeIndex.tiff,20160908_C02_001_09.czi_cellWholeIndex.tiff,01;03;04;06;08;10;,0.065,0.29,20160908_C02_001_09.czi_nucWholeIndex.tiff,20160908_C02_001_09.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_09_structSegment.tiff,20160908_C02_001_09_structContour.tiff,20160908_C02_001_09_structSegment.tiff,20160908_C02_001_09_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_09.czi_nucSegScaleContourXY.tiff,20160908_C02_001_09.czi_cellSegScaleContourXY.tiff,20160908_C02_001_09.czi_nucSegScaleContourXY.tiff,20160908_C02_001_09.czi_cellSegScaleContourXY.tiff
8,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_10.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_10.czi_nucWholeIndex.tiff,20160908_C02_001_10.czi_cellWholeIndex.tiff,02;07;08;09;,0.065,0.29,20160908_C02_001_10.czi_nucWholeIndex.tiff,20160908_C02_001_10.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_10_structSegment.tiff,20160908_C02_001_10_structContour.tiff,20160908_C02_001_10_structSegment.tiff,20160908_C02_001_10_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_10.czi_nucSegScaleContourXY.tiff,20160908_C02_001_10.czi_cellSegScaleContourXY.tiff,20160908_C02_001_10.czi_nucSegScaleContourXY.tiff,20160908_C02_001_10.czi_cellSegScaleContourXY.tiff
9,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_12.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_12.czi_nucWholeIndex.tiff,20160908_C02_001_12.czi_cellWholeIndex.tiff,02;03;05;,0.065,0.29,20160908_C02_001_12.czi_nucWholeIndex.tiff,20160908_C02_001_12.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_12_structSegment.tiff,20160908_C02_001_12_structContour.tiff,20160908_C02_001_12_structSegment.tiff,20160908_C02_001_12_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_12.czi_nucSegScaleContourXY.tiff,20160908_C02_001_12.czi_cellSegScaleContourXY.tiff,20160908_C02_001_12.czi_nucSegScaleContourXY.tiff,20160908_C02_001_12.czi_cellSegScaleContourXY.tiff
10,2017_02_10,3,\\aibsdata\aics\AssayDevelopment\MicroscopyOtherData\Liya\2016\20160908_C02_001,20160908_C02_001_13.czi,0.065,0.29,1,3,2,Sec61 beta,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\20160908_C02\nuc_cell_segmentation,20160908_C02_001_13.czi_nucWholeIndex.tiff,20160908_C02_001_13.czi_cellWholeIndex.tiff,02;03;04;05;08;09;10;11;,0.065,0.29,20160908_C02_001_13.czi_nucWholeIndex.tiff,20160908_C02_001_13.czi_cellWholeIndex.tiff,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\structure_segmentation,20160908_C02_001_13_structSegment.tiff,20160908_C02_001_13_structContour.tiff,20160908_C02_001_13_structSegment.tiff,20160908_C02_001_13_structContour.tiff,ALN1.5,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_03_08_Struct_First_Pass_Seg\20160908_C02\nuc_cell_contour,20160908_C02_001_13.czi_nucSegScaleContourXY.tiff,20160908_C02_001_13.czi_cellSegScaleContourXY.tiff,20160908_C02_001_13.czi_nucSegScaleContourXY.tiff,20160908_C02_001_13.czi_cellSegScaleContourXY.tiff
